uid,total
2LiMgI3-1,"[[0.1553360374650618, 0.0, 0.0], [0.0, 0.1553360374650618, 0.0], [0.0, 0.0, -0.40450377817442584]]"
2LiMnBr3-1,"[[0.10311925354571388, 0.0, 0.0], [0.0, 0.10311925354571388, 0.0], [0.0, 0.0, -0.4596705252091263]]"
2LiMnCl3-1,"[[-0.01322826573375516, 0.0, 0.0], [0.0, -0.012780770091995148, 0.0], [0.0, 0.0, -0.51427857351842]]"
2LiMnI3-1,"[[0.250420002308894, 0.0, 0.0], [0.0, 0.250420002308894, 0.0], [0.0, 0.0, -0.3957739469155299]]"
2MgPS3-1,"[[0.3590762260592629, 0.0, 0.0], [0.0, 0.36172783601759284, 0.0], [0.0, 0.0, -0.42596873227228116]]"
2MgPSe3-1,"[[0.5161385767170744, 0.0, 0.0], [0.0, 0.5161385767170744, 0.0], [0.0, 0.0, -0.38615817812393083]]"
2MnPS3-1,"[[0.5013331786455663, 0.0, 0.0], [0.0, 0.5014700721004123, 0.0], [0.0, 0.0, -0.42021640338318983]]"
2MnPSe3-1,"[[0.7038070652743286, 0.0, 0.0], [0.0, 0.7038070652743286, 0.0], [0.0, 0.0, -0.3819519032879073]]"
2NRbO3-1,"[[-0.27083521030722996, 0.0, 0.0], [0.0, -0.1681302257194983, 0.0], [0.0, 0.0, -0.583359492661719]]"
2NaSrI3-1,"[[0.04139268515822508, 0.0, 0.0], [0.0, 0.04099769242349056, 0.0], [0.0, 0.0, -0.4190750243243807]]"
2NiPS3-1,"[[0.6729286904427224, 0.0, 0.0], [0.0, 0.6741259827427082, 0.0], [0.0, 0.0, -0.4190750243243807]]"
2NiPSe3-1,"[[1.454677205220384, 0.0, 0.0], [0.0, 1.3537431707539354, 0.0], [0.0, 0.0, -0.3809066693732573]]"
2NiSeO3-1,"[[0.5027001753105627, 0.0, 0.0], [0.0, 0.4967913157000424, 0.0], [0.0, 0.0, -0.4473317838878068]]"
2NiSeO3-2,"[[0.3859635706006973, 0.0, 0.0], [0.0, 0.5085297189712866, 0.0], [0.0, 0.0, -0.46092390120722343]]"
2NiTeO3-1,"[[0.5659658174466666, 0.0, 0.0], [0.0, 0.557507201905658, 0.0], [0.0, 0.0, -0.3809066693732573]]"
2NiTeS3-1,"[[1.068853493671498, 0.0, 0.0], [0.0, 1.0976736994490977, 0.0], [0.0, 0.0, -0.2684112348132613]]"
2PPdSe3-1,"[[2.063138126544819, 0.0, 0.0], [0.0, 2.0569924633152437, 0.0], [0.0, 0.0, -0.36653154442041347]]"
2PRhS3-1,"[[0.8878422651073571, 0.0, 0.0], [0.0, 0.8867726430544381, 0.0], [0.0, 0.0, -0.42712839779951983]]"
2PScS3-1,"[[0.7011360660925265, 0.0, 0.0], [0.0, 0.7007902213743469, 0.0], [0.0, 0.0, -0.438898616350944]]"
2PScSe3-1,"[[0.8516863154424276, 0.0, 0.0], [0.0, 0.851441814672055, 0.0], [0.0, 0.0, -0.40011692792631215]]"
2PZnS3-1,"[[0.5031094366713692, 0.0, 0.0], [0.0, 0.5039268041935104, 0.0], [0.0, 0.0, -0.4145392704914993]]"
2PZnSe3-1,"[[0.6668922110665363, 0.0, 0.0], [0.0, 0.6690378008851559, 0.0], [0.0, 0.0, -0.3777859770337047]]"
2PdSO3-1,"[[0.26173854735253776, 0.0, 0.0], [0.0, 0.325720858019412, 0.0], [0.0, 0.0, -0.518557371497695]]"
2PdSO3-2,"[[0.3776704393343231, 0.0, 0.0], [0.0, 0.373279893277496, 0.0], [0.0, 0.0, -0.4559319556497244]]"
2PdSeO3-1,"[[0.2949069106051924, 0.0, 0.0], [0.0, 0.33984878303763705, 0.0], [0.0, 0.0, -0.47108329972234525]]"
2PdSeO3-2,"[[0.3613500243522664, 0.0, 0.0], [0.0, 0.35621713421973517, 0.0], [0.0, 0.0, -0.431798275933005]]"
2PdTeO3-1,"[[0.4063698354692675, 0.0, 0.0], [0.0, 0.40053798939194624, 0.0], [0.0, 0.0, -0.36754270781527576]]"
2PdTeO3-2,"[[0.37291200297010657, 0.0, 0.0], [0.0, 0.38291713508753095, 0.0], [0.0, 0.0, -0.4056074496245733]]"
2PdTeS3-1,"[[0.9574636157299313, 0.0, 0.0], [0.0, 0.9137608864123231, 0.0], [0.0, 0.0, -0.2732727909734277]]"
2PtSO3-1,"[[0.21031851982623187, 0.0, 0.0], [0.0, 0.2545480771089738, 0.0], [0.0, 0.0, -0.5257837359237448]]"
2PtSO3-2,"[[0.2949069106051924, 0.0, 0.0], [0.0, 0.291812687467119, 0.0], [0.0, 0.0, -0.46344155742846993]]"
2PtSeO3-1,"[[0.29380435991933673, 0.0, 0.0], [0.0, 0.3111178426625057, 0.0], [0.0, 0.0, -0.4775557664936801]]"
2PtSeO3-2,"[[0.33585891131981793, 0.0, 0.0], [0.0, 0.3328422669943516, 0.0], [0.0, 0.0, -0.438898616350944]]"
2PtTeS3-1,"[[0.9307962629833002, 0.0, 0.0], [0.0, 0.8513806679655967, 0.0], [0.0, 0.0, -0.27572413039921095]]"
2RhSbO3-1,"[[0.49387611085282285, 0.0, 0.0], [0.0, 0.4949889736831681, 0.0], [0.0, 0.0, -0.37468754903832613]]"
2RhSbTe3-1,"[[1.1678192898771318, 0.0, 0.0], [0.0, 1.1671695904086314, 0.0], [0.0, 0.0, -0.3334820194451191]]"
2SbScO3-1,"[[0.20439133191929973, 0.0, 0.0], [0.0, 0.20466251174821887, 0.0], [0.0, 0.0, -0.4056074496245733]]"
2SbScSe3-1,"[[0.7184186418296556, 0.0, 0.0], [0.0, 0.7185016888672743, 0.0], [0.0, 0.0, -0.3545777306509081]]"
2SbSiSe3-1,"[[0.7998916846568652, 0.0, 0.0], [0.0, 0.799616204481499, 0.0], [0.0, 0.0, -0.3477536589966768]]"
2SbSiTe3-1,"[[0.9542907617011269, 0.0, 0.0], [0.0, 0.9543872501445151, 0.0], [0.0, 0.0, -0.30451832350980257]]"
4BBiO3-1,"[[0.24477176149529495, 0.0, 0.0], [0.0, 0.2612628687924935, 0.0], [0.0, 0.0, -0.4282911681913124]]"
1InIrBr3I3-1,"[[0.3592661646067485, 0.0, 0.0], [0.0, 0.35850591149023525, 0.0], [0.0, 0.0, -0.431798275933005]]"
1NiTiBr3Cl3-1,"[[0.36772854608697647, 0.0, 0.0], [0.0, 0.32242605240595257, 0.0], [0.0, 0.0, -0.4841261562883209]]"
1ClZnBr3Pd3O4-1,"[[2.0640721943733618, 0.0, 0.0], [0.0, 2.0578486061461203, 0.0], [0.0, 0.0, -0.24033215531036956]]"
1CoSeIr3S3I4-1,"[[1.5075995353420706, 0.0, 0.0], [0.0, 1.14646913307187, 0.0], [0.0, 0.0, -0.20273245916928356]]"
1HfSeCl3Mn3S4-1,"[[0.5674968911042226, 0.0, 0.0], [0.0, 0.6026025204202564, 0.0], [0.0, 0.0, -0.4762535331884355]]"
1IInAu3Br3O4-1,"[[0.43136376415898736, 0.0, 0.0], [0.0, 0.6350814360108731, 0.0], [0.0, 0.0, -0.2692177243336108]]"
1ISeBr3S3Hf4-1,"[[2.1388992457752742, 0.0, 0.0], [0.0, 1.699933069478628, 0.0], [0.0, 0.0, -0.30451832350980257]]"
1OScHf3N3Br4-1,"[[0.4124605474299613, 0.0, 0.0], [0.0, 0.4312028845565166, 0.0], [0.0, 0.0, -0.3089185078770315]]"
2HTeLi3O4-1,"[[-0.09151498112135022, 0.0, 0.0], [0.0, -0.07314329105030767, 0.0], [0.0, 0.0, -0.4814860601221125]]"
1ClINi3Se5-1,"[[1.2624748210209413, 0.0, 0.0], [0.0, 1.3919050068671566, 0.0], [0.0, 0.0, -0.3196644865854368]]"
1SSeCu3Br5-1,"[[0.8496036580824471, 0.0, 0.0], [0.0, 0.9086458389071134, 0.0], [0.0, 0.0, -0.3516399890190684]]"
1BrHfZr3Cl7-1,"[[0.9761665001319751, 0.0, 0.0], [0.0, 0.4191293077419757, 0.0], [0.0, 0.0, -0.4424927980943421]]"
1AgAuBr4-1,"[[0.10002573010786256, 0.0, 0.0], [0.0, 0.35276119172383086, 0.0], [0.0, 0.0, -0.4775557664936801]]"
1AgMnBr4-1,"[[0.38003024796783064, 0.0, 0.0], [0.0, 0.48215869541127643, 0.0], [0.0, 0.0, -0.4698003017969178]]"
1AgMoBr4-1,"[[0.28645646974698286, 0.0, 0.0], [0.0, 0.2709116394104812, 0.0], [0.0, 0.0, -0.4881166390211256]]"
1AuInF4-1,"[[-0.09908693226233094, 0.0, 0.0], [0.0, -0.22329881601158919, 0.0], [0.0, 0.0, -0.7328282715969862]]"
1CdPdCl4-1,"[[0.01367969729119256, 0.0, 0.0], [0.0, 0.1994809148623559, 0.0], [0.0, 0.0, -0.5243288116755703]]"
1CoMnBr4-1,"[[0.2545480771089738, 0.0, 0.0], [0.0, 0.11058971029924898, 0.0], [0.0, 0.0, -0.48280410205002566]]"
1CuYCl4-1,"[[-0.012780770091995148, 0.0, 0.0], [0.0, 0.0008677215312269133, 0.0], [0.0, 0.0, -0.549750891680639]]"
1GeSbTe4-1,"[[3.1925443163646645, 0.0, 0.0], [0.0, 2.7619353521008936, 0.0], [0.0, 0.0, -0.2564902352715702]]"
1MnNbSe4-1,"[[1.0046222657007826, 0.0, 0.0], [0.0, 1.0605089756052979, 0.0], [0.0, 0.0, -0.3829996588791011]]"
1NiPdS4-1,"[[0.960470777534299, 0.0, 0.0], [0.0, 0.966939163021113, 0.0], [0.0, 0.0, -0.44855000202712486]]"
1NiTaSe4-1,"[[2.406570835433102, 0.0, 0.0], [0.0, 1.8549130223078556, 0.0], [0.0, 0.0, -0.2975694635544747]]"
1PtSnS4-1,"[[0.6225248624035682, 0.0, 0.0], [0.0, 0.5690225860295637, 0.0], [0.0, 0.0, -0.44977164694490596]]"
1SSnO4-1,"[[-0.08512818245994963, 0.0, 0.0], [0.0, -0.07007043991541213, 0.0], [0.0, 0.0, -0.6819366650372385]]"
2AsBiO4-1,"[[0.060320028688285184, 0.0, 0.0], [0.0, 0.22401481137286405, 0.0], [0.0, 0.0, -0.4975728800155673]]"
2BiPO4-1,"[[-0.010995384301463193, 0.0, 0.0], [0.0, 0.09131515969722287, 0.0], [0.0, 0.0, -0.530177984021837]]"
2CrMoS4-1,"[[0.8786941003961083, 0.0, 0.0], [0.0, 0.8738435332234359, 0.0], [0.0, 0.0, -0.20204035626280387]]"
2CrMoSe4-1,"[[0.953373050726696, 0.0, 0.0], [0.0, 0.9472376078706664, 0.0], [0.0, 0.0, -0.19449914184159983]]"
2CrMoTe4-1,"[[1.0675543766935036, 0.0, 0.0], [0.0, 1.0639335241630383, 0.0], [0.0, 0.0, -0.17717835469689538]]"
2CrWS4-1,"[[0.862489166905897, 0.0, 0.0], [0.0, 0.8525409857697989, 0.0], [0.0, 0.0, -0.20481541031757602]]"
2CrWSe4-1,"[[0.9353560929455732, 0.0, 0.0], [0.0, 0.927883410330707, 0.0], [0.0, 0.0, -0.19449914184159983]]"
2CrWTe4-1,"[[1.0552253838538197, 0.0, 0.0], [0.0, 1.0564855929511157, 0.0], [0.0, 0.0, -0.17848647159522685]]"
2FeSeO4-1,"[[0.21058602490515654, 0.0, 0.0], [0.0, 0.3684728384403618, 0.0], [0.0, 0.0, -0.43651891460558934]]"
2GeHfS4-1,"[[0.5974757898703775, 0.0, 0.0], [0.0, 0.549738731264899, 0.0], [0.0, 0.0, -0.3124710387853657]]"
2GeHfSe4-1,"[[0.7387805584843692, 0.0, 0.0], [0.0, 0.6849350826408896, 0.0], [0.0, 0.0, -0.27083521030722996]]"
2GeZrS4-1,"[[0.6282867310895144, 0.0, 0.0], [0.0, 0.5715923833613072, 0.0], [0.0, 0.0, -0.30451832350980257]]"
2GeZrSe4-1,"[[0.7676752240279601, 0.0, 0.0], [0.0, 0.697926444806505, 0.0], [0.0, 0.0, -0.26440110030182007]]"
2HfSiTe4-1,"[[0.936815231197633, 0.0, 0.0], [0.0, 0.8679975103449512, 0.0], [0.0, 0.0, -0.22257317761068865]]"
2IrNiS4-1,"[[0.8898057518680854, 0.0, 0.0], [0.0, 0.9106244048892013, 0.0], [0.0, 0.0, -0.4377071355435253]]"
2MoVS4-1,"[[1.246646274890713, 0.0, 0.0], [0.0, 0.805636766305935, 0.0], [0.0, 0.0, -0.4294570601181025]]"
2MoVSe4-1,"[[1.4004343680095235, 0.0, 0.0], [0.0, 0.9513375187959177, 0.0], [0.0, 0.0, -0.3893398369101201]]"
2MoVTe4-1,"[[1.2788907249286785, 0.0, 0.0], [0.0, 1.113508840532819, 0.0], [0.0, 0.0, -0.33254704711004607]]"
2MoWO4-1,"[[0.578180609627778, 0.0, 0.0], [0.0, 0.5747255835940733, 0.0], [0.0, 0.0, -0.6090648928966209]]"
2MoWS4-1,"[[0.7723950610820003, 0.0, 0.0], [0.0, 0.7709256146389991, 0.0], [0.0, 0.0, -0.42712839779951983]]"
2MoWSe4-1,"[[0.8435442119456351, 0.0, 0.0], [0.0, 0.840482487213442, 0.0], [0.0, 0.0, -0.3851027839668654]]"
2MoWTe4-1,"[[0.9623219727295845, 0.0, 0.0], [0.0, 0.9601376748637945, 0.0], [0.0, 0.0, -0.33068311943388784]]"
2MoZnO4-1,"[[0.2410481506716444, 0.0, 0.0], [0.0, 0.30642502755068735, 0.0], [0.0, 0.0, -0.46470587995722945]]"
2PSbO4-1,"[[-0.054531414868180264, 0.0, 0.0], [0.0, 0.06855689507236315, 0.0], [0.0, 0.0, -0.5346171485515817]]"
2SiZrSe4-1,"[[0.7446058754142388, 0.0, 0.0], [0.0, 0.6592504687726608, 0.0], [0.0, 0.0, -0.26680273489343054]]"
2SiZrTe4-1,"[[0.9688563746146923, 0.0, 0.0], [0.0, 0.8754664158663855, 0.0], [0.0, 0.0, -0.21681130892474243]]"
2VWS4-1,"[[1.3415532221095774, 0.0, 0.0], [0.0, 0.7735670489260588, 0.0], [0.0, 0.0, -0.43415218132648237]]"
2VWSe4-1,"[[1.3173737629025317, 0.0, 0.0], [0.0, 0.9186069151449819, 0.0], [0.0, 0.0, -0.39040559077478]]"
2VWTe4-1,"[[1.2596894227169144, 0.0, 0.0], [0.0, 1.0507663112330423, 0.0], [0.0, 0.0, -0.33254704711004607]]"
2WZnO4-1,"[[0.19783169332890285, 0.0, 0.0], [0.0, 0.26268834430169646, 0.0], [0.0, 0.0, -0.46852108295774486]]"
1InLiI4O12-1,"[[0.31048089146267516, 0.0, 0.0], [0.0, 0.44200915914095196, 0.0], [0.0, 0.0, -0.29328221766324125]]"
1InNaI4O12-1,"[[0.1486026548060934, 0.0, 0.0], [0.0, 0.39022836246913006, 0.0], [0.0, 0.0, -0.3269790928711038]]"
2BNaH4O4-1,"[[-0.348721986001856, 0.0, 0.0], [0.0, -0.3279021420642826, 0.0], [0.0, 0.0, -0.6289321377282637]]"
2CrNbSe5-1,"[[1.697935151505153, 0.0, 0.0], [0.0, 1.7056328251133608, 0.0], [0.0, 0.0, 0.04571405894086761]]"
2PVO5-1,"[[0.07040732174011965, 0.0, 0.0], [0.0, 0.06892761168207182, 0.0], [0.0, 0.0, -0.6968039425795111]]"
1AgAuF6-1,"[[1.6176607216920045, 0.0, 0.0], [0.0, 1.4050388466632242, 0.0], [0.0, 0.0, -0.7304870557820837]]"
1AgGeF6-1,"[[-0.09312646527792956, 0.0, 0.0], [0.0, -0.10127481841050648, 0.0], [0.0, 0.0, -0.7423214251308154]]"
1AgPtBr6-1,"[[0.5970366649776535, 0.0, 0.0], [0.0, 0.6139474767803498, 0.0], [0.0, 0.0, -0.38827669199265824]]"
1AuSnF6-1,"[[-0.19449914184159983, 0.0, 0.0], [0.0, -0.1824346304402192, 0.0], [0.0, 0.0, -0.7235381958267558]]"
1AuTlI6-1,"[[0.33385014510254507, 0.0, 0.0], [0.0, 0.6179434348289731, 0.0], [0.0, 0.0, -0.36957212497497616]]"
1CoZrBr6-1,"[[0.35333909531130464, 0.0, 0.0], [0.0, 0.32510498297140744, 0.0], [0.0, 0.0, -0.4424927980943421]]"
1CuMnCl6-1,"[[0.3368598209168094, 0.0, 0.0], [0.0, 0.33223641549144334, 0.0], [0.0, 0.0, -0.5114492834995558]]"
1FeHfBr6-1,"[[0.3705130895985926, 0.0, 0.0], [0.0, 0.37032800777951047, 0.0], [0.0, 0.0, -0.44977164694490596]]"
1FeHfH6-1,"[[0.3077099234048068, 0.0, 0.0], [0.0, 0.307282047033346, 0.0], [0.0, 0.0, -0.595166283380062]]"
1FeZrBr6-1,"[[0.45666962942375755, 0.0, 0.0], [0.0, 0.45071087814691935, 0.0], [0.0, 0.0, -0.438898616350944]]"
1FeZrH6-1,"[[0.3807537708039001, 0.0, 0.0], [0.0, 0.38183679999834336, 0.0], [0.0, 0.0, -0.585026652029182]]"
1FeZrI6-1,"[[0.6142642873587052, 0.0, 0.0], [0.0, 0.61689542640076, 0.0], [0.0, 0.0, -0.3851027839668654]]"
1GaPdBr6-1,"[[0.4500950758716023, 0.0, 0.0], [0.0, 0.4339297656084641, 0.0], [0.0, 0.0, -0.4522252946121775]]"
1GeMnCl6-1,"[[0.4935974490005269, 0.0, 0.0], [0.0, 0.5070458724273257, 0.0], [0.0, 0.0, -0.5228787452803376]]"
1HfMnBr6-1,"[[0.2477278329097231, 0.0, 0.0], [0.0, 0.2469906992415498, 0.0], [0.0, 0.0, -0.4736607226101559]]"
1HfMnCl6-1,"[[0.10585067438514352, 0.0, 0.0], [0.0, 0.10516942799933163, 0.0], [0.0, 0.0, -0.5346171485515817]]"
1HfMnI6-1,"[[0.3382572302462556, 0.0, 0.0], [0.0, 0.3374592612906561, 0.0], [0.0, 0.0, -0.4056074496245733]]"
1HfNiBr6-1,"[[0.2437819160937949, 0.0, 0.0], [0.0, 0.24526583945746125, 0.0], [0.0, 0.0, -0.4698003017969178]]"
1HfNiCl6-1,"[[0.10002573010786256, 0.0, 0.0], [0.0, 0.09968064110925012, 0.0], [0.0, 0.0, -0.5272435506827877]]"
1HfNiF6-1,"[[-0.32882715728491674, 0.0, 0.0], [0.0, -0.32882715728491674, 0.0], [0.0, 0.0, -0.7594507517174003]]"
1HfNiI6-1,"[[0.4340896384178908, 0.0, 0.0], [0.0, 0.436162647040756, 0.0], [0.0, 0.0, -0.40340290437353976]]"
1HfPdBr6-1,"[[0.3049211619008917, 0.0, 0.0], [0.0, 0.3047058982127654, 0.0], [0.0, 0.0, -0.46344155742846993]]"
1HfPdCl6-1,"[[0.15896526038341022, 0.0, 0.0], [0.0, 0.15836249209524964, 0.0], [0.0, 0.0, -0.5214335044061567]]"
1HfPdF6-1,"[[-0.2636034977233575, 0.0, 0.0], [0.0, -0.266000713461613, 0.0], [0.0, 0.0, -0.7520267336381934]]"
1HfPdI6-1,"[[0.4967913157000424, 0.0, 0.0], [0.0, 0.4956830676169152, 0.0], [0.0, 0.0, -0.3979400086720376]]"
1HfZnF6-1,"[[-0.3777859770337047, 0.0, 0.0], [0.0, -0.3777859770337047, 0.0], [0.0, 0.0, -0.7670038896078462]]"
1InMnBr6-1,"[[0.3153404766272883, 0.0, 0.0], [0.0, 0.28420506770179416, 0.0], [0.0, 0.0, -0.46092390120722343]]"
1InNbBr6-1,"[[0.6909930320998694, 0.0, 0.0], [0.0, 0.6948683279824561, 0.0], [0.0, 0.0, -0.4841261562883209]]"
1InTlCl6-1,"[[0.08098704691088722, 0.0, 0.0], [0.0, 0.08170727009734924, 0.0], [0.0, 0.0, -0.5100415205751654]]"
1LiNbBr6-1,"[[0.1897709563468738, 0.0, 0.0], [0.0, 0.1911714557285585, 0.0], [0.0, 0.0, -0.47108329972234525]]"
1MnScBr6-1,"[[0.2977605110991339, 0.0, 0.0], [0.0, 0.2530955858490315, 0.0], [0.0, 0.0, -0.4672456210075022]]"
1MnZrBr6-1,"[[0.1964525417033891, 0.0, 0.0], [0.0, 0.19810699887340152, 0.0], [0.0, 0.0, -0.4672456210075022]]"
1MnZrI6-1,"[[0.3884564527002667, 0.0, 0.0], [0.0, 0.38934331125207794, 0.0], [0.0, 0.0, -0.3990271043132517]]"
1MoOsCl6-1,"[[0.3988077302032645, 0.0, 0.0], [0.0, 0.36153897126927903, 0.0], [0.0, 0.0, -0.4989407377822485]]"
1NiPdF6-1,"[[0.6497241859295224, 0.0, 0.0], [0.0, 0.5664374921950703, 0.0], [0.0, 0.0, -0.7099653886374819]]"
1NiZrBr6-1,"[[0.2750808984568585, 0.0, 0.0], [0.0, 0.2762319579218336, 0.0], [0.0, 0.0, -0.4621809049267259]]"
1NiZrCl6-1,"[[0.13449585583467355, 0.0, 0.0], [0.0, 0.13385812520333468, 0.0], [0.0, 0.0, -0.518557371497695]]"
1NiZrF6-1,"[[-0.3010299956639812, 0.0, 0.0], [0.0, -0.3010299956639812, 0.0], [0.0, 0.0, -0.7495799976911061]]"
1NiZrI6-1,"[[0.47436197603263075, 0.0, 0.0], [0.0, 0.4746532533620627, 0.0], [0.0, 0.0, -0.39685562737981767]]"
1OsRuCl6-1,"[[0.6750447359558928, 0.0, 0.0], [0.0, 0.6371894221487618, 0.0], [0.0, 0.0, -0.494850021680094]]"
1PdZrCl6-1,"[[0.18752072083646307, 0.0, 0.0], [0.0, 0.18695633546541224, 0.0], [0.0, 0.0, -0.5128616245228135]]"
1PdZrF6-2,"[[-0.243363891754152, 0.0, 0.0], [0.0, -0.24260397120697583, 0.0], [0.0, 0.0, -0.744727494896694]]"
1PdZrI6-1,"[[0.5423273827739744, 0.0, 0.0], [0.0, 0.5412046906832584, 0.0], [0.0, 0.0, -0.39147396642280585]]"
1AgBrCuTe-1,"[[1.1024337056813363, 0.0, 0.0], [0.0, 0.5316066319327221, 0.0], [0.0, 0.0, -0.36957212497497616]]"
1AuClCuI-1,"[[0.24649858079580092, 0.0, 0.0], [0.0, 0.24797326636180664, 0.0], [0.0, 0.0, -0.4329736338409396]]"
1AuClPdSe-1,"[[0.458939861890326, 0.0, 0.0], [0.0, 0.5768018958289126, 0.0], [0.0, 0.0, -0.4934949675951279]]"
1BiCuSeTe-1,"[[1.1541499798815478, 0.0, 0.0], [0.0, 1.1560339919236207, 0.0], [0.0, 0.0, -0.31695296176115045]]"
1BrCdHO-1,"[[0.10516942799933163, 0.0, 0.0], [0.0, 0.10516942799933163, 0.0], [0.0, 0.0, -0.5100415205751654]]"
1BrCdHS-1,"[[0.19368102954128152, 0.0, 0.0], [0.0, 0.19368102954128152, 0.0], [0.0, 0.0, -0.46344155742846993]]"
1BrClORu-1,"[[1.0885613117912154, 0.0, 0.0], [0.0, 2.006979190574277, 0.0], [0.0, 0.0, -0.03151705144606486]]"
1BrCuGeTe-1,"[[0.8599784416420208, 0.0, 0.0], [0.0, 0.8586574840908079, 0.0], [0.0, 0.0, -0.3595185630295782]]"
1CdClHO-1,"[[0.014100321519620545, 0.0, 0.0], [0.0, 0.013258665283516512, 0.0], [0.0, 0.0, -0.5482135644757098]]"
1CdClHS-1,"[[0.13417710757676637, 0.0, 0.0], [0.0, 0.13417710757676637, 0.0], [0.0, 0.0, -0.4962093169428189]]"
1CdFHO-1,"[[-0.1493537648169335, 0.0, 0.0], [0.0, -0.1493537648169335, 0.0], [0.0, 0.0, -0.6695862266508091]]"
1CdHIS-1,"[[0.28578227377939475, 0.0, 0.0], [0.0, 0.28578227377939475, 0.0], [0.0, 0.0, -0.4225082001627747]]"
1ClIOV-1,"[[0.5020172148271475, 0.0, 0.0], [0.0, 0.37639444203726624, 0.0], [0.0, 0.0, -0.42712839779951983]]"
1FeMnSeTe-1,"[[1.4558798371847255, 0.0, 0.0], [0.0, 1.445759836488631, 0.0], [0.0, 0.0, -0.3010299956639812]]"
1GePbSSe-1,"[[0.8096270418940497, 0.0, 0.0], [0.0, 0.8527848686805478, 0.0], [0.0, 0.0, -0.40230481407448765]]"
1HIOSr-1,"[[0.04139268515822508, 0.0, 0.0], [0.0, 0.04139268515822508, 0.0], [0.0, 0.0, -0.48017200622428124]]"
1NiSSeZr-1,"[[0.7344797894255773, 0.0, 0.0], [0.0, 0.7344797894255773, 0.0], [0.0, 0.0, -0.40011692792631215]]"
2AgBrCdS-1,"[[0.41145134213793755, 0.0, 0.0], [0.0, 0.39915433395821653, 0.0], [0.0, 0.0, -0.37365963262495766]]"
2AgBrCdSe-1,"[[0.4684950245070693, 0.0, 0.0], [0.0, 0.4655315569735497, 0.0], [0.0, 0.0, -0.37161106994968846]]"
2AgCdClSe-1,"[[0.4342494523964755, 0.0, 0.0], [0.0, 0.4138025167693515, 0.0], [0.0, 0.0, -0.40011692792631215]]"
2AgCdIS-1,"[[0.45712462630340883, 0.0, 0.0], [0.0, 0.4367985102318035, 0.0], [0.0, 0.0, -0.324221658325915]]"
2AgCdISe-1,"[[0.49941212567227544, 0.0, 0.0], [0.0, 0.49899936358015307, 0.0], [0.0, 0.0, -0.32605800136591223]]"
2AuCdITe-1,"[[0.7897216939809218, 0.0, 0.0], [0.0, 0.6683859166900001, 0.0], [0.0, 0.0, -0.3269790928711038]]"
2AuHgITe-1,"[[0.9189734304929542, 0.0, 0.0], [0.0, 0.8145139523682382, 0.0], [0.0, 0.0, -0.30451832350980257]]"
2BrCdCuS-1,"[[0.4578818967339923, 0.0, 0.0], [0.0, 0.5005109105263371, 0.0], [0.0, 0.0, -0.3615107430453627]]"
2BrCdCuSe-1,"[[0.5136170737878749, 0.0, 0.0], [0.0, 0.555578072772955, 0.0], [0.0, 0.0, -0.36351210364663455]]"
2BrCdCuTe-1,"[[0.5246557123577771, 0.0, 0.0], [0.0, 0.5512059437479062, 0.0], [0.0, 0.0, -0.3535962737769304]]"
2BrClMoO-1,"[[0.7701890227359933, 0.0, 0.0], [0.0, 0.6828667956623246, 0.0], [0.0, 0.0, -0.33629907461035186]]"
2BrCuHgS-1,"[[0.5278875659527047, 0.0, 0.0], [0.0, 0.6891311972344978, 0.0], [0.0, 0.0, -0.3516399890190684]]"
2BrCuHgSe-1,"[[0.5516939151272248, 0.0, 0.0], [0.0, 0.672836454171397, 0.0], [0.0, 0.0, -0.3535962737769304]]"
2CKNO-1,"[[-0.393618634889395, 0.0, 0.0], [0.0, -0.16621562534352105, 0.0], [0.0, 0.0, -0.6143937264016879]]"
2CKNS-1,"[[-0.24184537803261005, 0.0, 0.0], [0.0, -0.021363051615525673, 0.0], [0.0, 0.0, -0.5030703519267851]]"
2CNNaO-1,"[[-0.40450377817442584, 0.0, 0.0], [0.0, -0.1524273408578878, 0.0], [0.0, 0.0, -0.623423042943488]]"
2CdClCuS-1,"[[0.4295908022233016, 0.0, 0.0], [0.0, 0.4838724542226736, 0.0], [0.0, 0.0, -0.39469495385889053]]"
2CdClCuSe-1,"[[0.48628876096056634, 0.0, 0.0], [0.0, 0.5079907248196914, 0.0], [0.0, 0.0, -0.39040559077478]]"
2CdCuIS-1,"[[0.5016069224188294, 0.0, 0.0], [0.0, 0.5073160400764137, 0.0], [0.0, 0.0, -0.3133637307377066]]"
2CdCuISe-1,"[[0.5422027824340282, 0.0, 0.0], [0.0, 0.5719416350744624, 0.0], [0.0, 0.0, -0.31695296176115045]]"
2CdCuITe-1,"[[0.5547313766759666, 0.0, 0.0], [0.0, 0.5964871337365442, 0.0], [0.0, 0.0, -0.3142582613977364]]"
2ClCuHgS-1,"[[0.47712125471966244, 0.0, 0.0], [0.0, 0.6201360549737575, 0.0], [0.0, 0.0, -0.3829996588791011]]"
2ClCuHgSe-1,"[[0.5113485154902131, 0.0, 0.0], [0.0, 0.609380944250707, 0.0], [0.0, 0.0, -0.37675070960209955]]"
2CuFHgSe-1,"[[0.5472823079633032, 0.0, 0.0], [0.0, 0.5276299008713387, 0.0], [0.0, 0.0, -0.38827669199265824]]"
2CuHgIS-1,"[[0.5909532351879857, 0.0, 0.0], [0.0, 0.7210683017971591, 0.0], [0.0, 0.0, -0.30277065724028246]]"
