uid,total
2TeZn-1,"[[2.05746074659292, -0.001659357, 7.617174739610455e-05], [-0.001659357, 2.059649985706271, -1.14e-05], [7.617174739610455e-05, -1.14e-05, 0.0258918218982438]]"
2TeZr-4,"[[0.1937643119945219, 3.391279535642593e-07, -2.36e-07], [3.391279535642593e-07, 0.1938918494895779, 7.359715264215821e-07], [-2.36e-07, 7.359715264215821e-07, 0.0008706751147388]]"
2TiBr2-1,"[[0.8516869768933776, 0.0003557699714302, 0.0026691353993766], [0.0003557699714302, 1.2710365485060322, -3.66e-05], [0.0026691353993766, -3.66e-05, 0.0107350014056152]]"
2TiBr2S2-1,"[[1.9294635161750469, -0.001307104, 0.0003174295170623], [-0.001307104, 1.7614378291987267, -0.043607779], [0.0003174295170623, -0.043607779, 0.0141121209572215]]"
2TiBr2Se2-1,"[[2.4531744418012305, -0.006204226, 4.9178204238533565e-05], [-0.006204226, 2.144444058704245, -0.039303883], [4.9178204238533565e-05, -0.039303883, 0.0124606975403323]]"
2TiCl2-1,"[[1.0200337636358088, -0.111471468, -0.001172532], [-0.111471468, 1.1451223080704358, -0.000369294], [-0.001172532, -0.000369294, 0.0138191428816163]]"
2TiCl2S2-1,"[[1.889567004201074, -0.001447844, 0.0002827475889732], [-0.001447844, 1.834737806102453, -0.03578241], [0.0002827475889732, -0.03578241, 0.0157173762368442]]"
2TiCl2Se2-1,"[[2.316325289312664, 0.0029955550178681, 0.0004911048443601], [0.0029955550178681, 2.312489188112506, -0.025653703], [0.0004911048443601, -0.025653703, 0.013499039037143]]"
2TiI2-1,"[[0.4194795608669011, -5.07e-06, 0.0058916297835577], [-5.07e-06, 1.7034315611256274, 1.5198498967693346e-06], [0.0058916297835577, 1.5198498967693346e-06, 0.0055442682919726]]"
2TiO2-1,"[[23.67410025486693, -0.366547558, 0.0042890084934156], [-0.366547558, 24.09363169652544, 0.004495271058845], [0.0042890084934156, 0.004495271058845, 0.0490541309285125]]"
2TiO3-1,"[[2.196788417565409, 0.0046712470564605, 0.0004344592362817], [0.0046712470564605, 7.142571484212389, 0.0021453562557718], [0.0004344592362817, 0.0021453562557718, 0.0534252494508121]]"
2TiS3-1,"[[1.0422934656334673, -0.00010669, 0.0001015571157429], [-0.00010669, 8.359161602590126, -0.000252223], [0.0001015571157429, -0.000252223, 0.0132784376962005]]"
2TiZrTe4-1,"[[5.417788180474262, 0.0090743065280443, -0.000234421], [0.0090743065280443, 5.270584663992645, -7.61e-05], [-0.000234421, -7.61e-05, 0.0123482398534619]]"
2TlBr3-1,"[[4.800754229507703, 0.0046027947737095, -0.000179978], [0.0046027947737095, 4.796826920770594, 0.0006733021739802], [-0.000179978, 0.0006733021739802, 0.041829039375876]]"
2TlCl3-1,"[[3.6305327075136966, -0.001727357, 0.0004098351296706], [-0.001727357, 3.619457729578808, 0.0002820453729211], [0.0004098351296706, 0.0002820453729211, 0.0515719960140877]]"
2TlF3-1,"[[1.4922863522857182, 0.0001832790232054, -7.25e-05], [0.0001832790232054, 1.49602006903741, 0.0007595252697552], [-7.25e-05, 0.0007595252697552, 0.0938126811508171]]"
2V2O5-1,"[[4.7942979389417, 0.0058023466181437, 0.0001425293871748], [0.0058023466181437, 5.710747395435939, 3.871909631973042e-05], [0.0001425293871748, 3.871909631973042e-05, 0.0272381723098833]]"
2V2O5-3,"[[13.684919979794271, -0.025019578, -0.379834372], [-0.025019578, 32.05792998096916, 0.0006322005248783], [-0.379834372, 0.0006322005248783, 0.0633437032023849]]"
2VCl2S2-1,"[[0.5938751933011703, 5.077929284659064e-05, -0.000148917], [5.077929284659064e-05, 1.4450193776858424, 0.0134177076343122], [-0.000148917, 0.0134177076343122, 0.0098421154528102]]"
2VF4-1,"[[21.099240680845742, -0.079808094, 0.0463296423725924], [-0.079808094, 13.398955619499784, 0.0057312853232762], [0.0463296423725924, 0.0057312853232762, 0.0530043091122843]]"
2WBr2O2-1,"[[6.183915133387975, -0.002265225, 0.0002664142258124], [-0.002265225, 2.1593993295196627, 4.969170499448162e-05], [0.0002664142258124, 4.969170499448162e-05, 0.0352472837328005]]"
2WBr3-3,"[[0.61863987899302, 0.0001398929795996, -1.72e-05], [0.0001398929795996, 0.6185714164472348, -1.99e-06], [-1.72e-05, -1.99e-06, 0.0055556977829832]]"
2WCl2O2-1,"[[2.663225988199281, -0.000466296, 4.920783065271136e-05], [-0.000466296, 1.7273738701714825, -3.8e-05], [4.920783065271136e-05, -3.8e-05, 0.0465580897698037]]"
2WCl3-1,"[[0.5761076651978568, 0.1485770767436427, -0.00328957], [0.1485770767436427, 0.7187188866942207, -0.005084238], [-0.00328957, -0.005084238, 0.009842953149715]]"
2WCl3-2,"[[0.5783431344012026, 0.012494124597012, -0.000329994], [0.012494124597012, 0.5655178169569688, -0.000160544], [-0.000329994, -0.000160544, 0.0096272558964986]]"
2WCl3-3,"[[0.3987667783702288, -5.74e-05, -2.65e-06], [-5.74e-05, 0.3986957601735238, 3.2203323651979765e-06], [-2.65e-06, 3.2203323651979765e-06, 0.0075739504130655]]"
2WF2O2-1,"[[2.476509718819974, -0.000368108, -6.96e-06], [-0.000368108, 1.799337805691787, 5.834185715180812e-05], [-6.96e-06, 5.834185715180812e-05, 0.0548731856171183]]"
2WHg2O4-1,"[[5.287984215622477, -0.029311138, 0.0011939465800796], [-0.029311138, 8.75273394942743, 0.0006475816862412], [0.0011939465800796, 0.0006475816862412, 0.104832676203717]]"
2WI3-2,"[[0.6133561991802146, 0.0001345028800828, 4.728677597620757e-05], [0.0001345028800828, 0.6139824009505952, 6.557147702156988e-05], [4.728677597620757e-05, 6.557147702156988e-05, 0.01141463333531]]"
2WI3-3,"[[21.49585578212852, -0.250661481, 0.0001938845584868], [-0.250661481, 20.707664476848507, -0.000226442], [0.0001938845584868, -0.000226442, 0.0029397314744736]]"
2WO3-1,"[[20.150990245187828, -0.058597274, 0.1476330261284256], [-0.058597274, 26.266515805982085, -0.002198362], [0.1476330261284256, -0.002198362, 0.0746651464150973]]"
2WSb2O6-1,"[[14.061493206503426, 0.0371872045285884, 0.0876779787214214], [0.0371872045285884, 4.860934959212018, -0.000286713], [0.0876779787214214, -0.000286713, 0.1570588554603771]]"
2WZnO4-1,"[[3.8445137484834153, 0.2098345003621543, 0.000703113325468], [0.2098345003621543, 7.114401352293839, 0.0005422986105856], [0.000703113325468, 0.0005422986105856, 0.0824200638711022]]"
2Y2S3-1,"[[7.944078189592025, 0.0642133474203749, 0.0014925256920791], [0.0642133474203749, 8.04154071079823, 0.0005454640070922], [0.0014925256920791, 0.0005454640070922, 0.0959636797409011]]"
2YBr2S2-1,"[[1.4692363858488062, -9.87e-05, 0.0002950640911909], [-9.87e-05, 1.17838617463259, 0.009484765861027], [0.0002950640911909, 0.009484765861027, 0.0375657482773228]]"
2YBr2Se2-1,"[[1.6800408944492915, 0.0025988781177677, 0.0005943238849065], [0.0025988781177677, 1.2051401823620944, 0.0078099574309781], [0.0005943238849065, 0.0078099574309781, 0.0360853511329889]]"
2YBr3-1,"[[1.89877690819638, 0.0002166001808666, -0.000375324], [0.0002166001808666, 1.9146724052653763, 0.0008619197197805], [-0.000375324, 0.0008619197197805, 0.0631559926371669]]"
2YBr3-4,"[[5.589762113000004, 0.0139295605709397, -0.000824811], [0.0139295605709397, 3.354771665347021, -0.000395401], [-0.000824811, -0.000395401, 0.0467362757340195]]"
2YCl2S2-1,"[[1.5650681239599846, 0.0006079527567745, -0.000128468], [0.0006079527567745, 1.0529130854133188, 0.0065319231056109], [-0.000128468, 0.0065319231056109, 0.039848234488217]]"
2YCl3-1,"[[1.6523759328670329, -0.001140473, 0.000296563713055], [-0.001140473, 1.6485582451629532, -0.000774654], [0.000296563713055, -0.000774654, 0.081388409853898]]"
2YCl3-2,"[[4.413839451752912, -0.00565159, 0.0006532921589104], [-0.00565159, 3.274940475228846, 4.302484172546856e-05], [0.0006532921589104, 4.302484172546856e-05, 0.0599495471132987]]"
2YF3-1,"[[1.0605216800222774, 4.6567206077689855e-05, -0.000378133], [4.6567206077689855e-05, 1.0605214961173397, 0.0001339709870911], [-0.000378133, 0.0001339709870911, 0.1295087854417177]]"
2YI3-1,"[[2.1940530596283665, -0.000552335, -6.12e-05], [-0.000552335, 2.1956690396847947, 1.9399259765390745e-05], [-6.12e-05, 1.9399259765390745e-05, 0.0476200149513398]]"
2ZnAs2O4-1,"[[2.043831160377428, 0.0008087522310476, 0.0003347692886809], [0.0008087522310476, 4.043017408617734, 0.0168570957544198], [0.0003347692886809, 0.0168570957544198, 0.1251811299263079]]"
2ZnS2-1,"[[5.823758976257571, 0.0007015727931462, -3.58e-05], [0.0007015727931462, 2.0214029734288386, -0.081631823], [-3.58e-05, -0.081631823, 0.0214852958763479]]"
2ZrBr2-1,"[[0.9290788019199264, -0.002507594, -0.010872092], [-0.002507594, 0.930828487230489, -0.005890586], [-0.010872092, -0.005890586, 0.0112776662092385]]"
2ZrBr2Se2-1,"[[2.088059077162364, 0.0007248301638411, 0.0003427417749091], [0.0007248301638411, 1.5446684960627044, -0.032366578], [0.0003427417749091, -0.032366578, 0.0166332199400129]]"
2ZrBr2Te2-1,"[[2.4986180515672345, -0.002236469, 0.0005933018237335], [-0.002236469, 1.9053778310540468, -0.016776355], [0.0005933018237335, -0.016776355, 0.0124466844892194]]"
2ZrCl2-1,"[[1.028097236481796, 0.0178725310756201, -0.009606561], [0.0178725310756201, 1.004736822736949, -0.005059778], [-0.009606561, -0.005059778, 0.0152353324992712]]"
2ZrCl2S2-1,"[[1.901339212940793, 7.768388736694668e-05, 0.000473589957707], [7.768388736694668e-05, 1.3982150695744529, -0.030976616], [0.000473589957707, -0.030976616, 0.0223560029571696]]"
2ZrCl2Se2-1,"[[2.21149993698977, 4.083008343644217e-05, 0.0003529003292015], [4.083008343644217e-05, 1.6061842840984604, -0.028107152], [0.0003529003292015, -0.028107152, 0.0183934196636439]]"
2ZrCl2Te2-1,"[[2.744853726179972, -0.005307073, 0.0005989720628444], [-0.005307073, 1.863914228757183, -0.009413321], [0.0005989720628444, -0.009413321, 0.0142652532852865]]"
2ZrI2-1,"[[0.607576156754268, -0.101061399, -0.009983265], [-0.101061399, 0.7237759830250384, -0.005365543], [-0.009983265, -0.005365543, 0.0053650957337089]]"
2ZrI2S2-1,"[[1.2237543704399003, -0.001050761, 0.0372947166843177], [-0.001050761, 1.6827429285664808, 6.505160102950213e-05], [0.0372947166843177, 6.505160102950213e-05, 0.0155629106422048]]"
2ZrO3-1,"[[2.558365763855297, -0.003861924, -0.000640645], [-0.003861924, 5.257487739932968, 0.0004905775748237], [-0.000640645, 0.0004905775748237, 0.0977177192025616]]"
2ZrS2-1,"[[19.1540218424144, -0.000985802, -0.000195172], [-0.000985802, 1.6920287618772418, 0.000106384630771], [-0.000195172, 0.000106384630771, 0.0154875192917921]]"
2ZrS3-1,"[[1.386517258584261, 0.0067340370907915, 9.50185561188567e-05], [0.0067340370907915, 5.562785302381595, -0.000163618], [9.50185561188567e-05, -0.000163618, 0.0279854169145559]]"
2ZrSe3-1,"[[1.6454906838188437, 0.0004553353248448, 0.0002739736555542], [0.0004553353248448, 6.346644171475981, 2.80106587336944e-05], [0.0002739736555542, 2.80106587336944e-05, 0.0198222107088793]]"
3AgCl-1,"[[2.2533527422481794, -0.004476248, 0.0029757923866376], [-0.004476248, 2.6853801038183045, 0.0004119674497575], [0.0029757923866376, 0.0004119674497575, 0.0874375869848168]]"
3BrCs-1,"[[3.012328471943595, -0.002068423, 0.0034235773095572], [-0.002068423, 3.014170354227571, 0.0010508329889778], [0.0034235773095572, 0.0010508329889778, 0.5919763128573695]]"
3BrK-1,"[[2.193702826964976, -0.002463457, -0.001772126], [-0.002463457, 2.1923066869555705, -0.001951543], [-0.001772126, -0.001951543, 0.5092758491321976]]"
3BrLi-1,"[[6.3390331584174735, -0.008609179, -0.008420638], [-0.008609179, 6.280859961068008, 0.0003714980712956], [-0.008420638, 0.0003714980712956, 0.3755554124361853]]"
3BrNa-1,"[[2.776709579653416, 0.0024316784463203, -0.003065052], [0.0024316784463203, 2.7548979861997065, 0.0003859262765242], [-0.003065052, 0.0003859262765242, 0.4234618183267634]]"
3ClCu-1,"[[1.9944157087975585, 0.1147776096819428, -0.000192843], [0.1147776096819428, 2.4866127030835883, -0.000191782], [-0.000192843, -0.000191782, 0.0432087370673355]]"
3ClCu-4,"[[0.9486349429359194, -0.000729808, -0.000243165], [-0.000729808, 0.9381493365386694, -0.000432264], [-0.000243165, -0.000432264, 0.0174424897031216]]"
3ClK-1,"[[2.23846148364321, -0.005091464, 0.000769814130174], [-0.005091464, 2.2390430661421328, 0.0014507017068159], [0.000769814130174, 0.0014507017068159, 0.4924473692676029]]"
3ClLi-1,"[[4.895286274606236, 0.0176784301302026, 0.0009035405630516], [0.0176784301302026, 4.863439481375065, 0.0036802877867734], [0.0009035405630516, 0.0036802877867734, 0.3730877500177548]]"
3ClNa-1,"[[2.4138965398543983, 0.0039438974277287, -0.005134457], [0.0039438974277287, 2.3558216675144603, 0.0004801074373657], [-0.005134457, 0.0004801074373657, 0.4302150582351679]]"
3ClTl-1,"[[28.274884883805115, 0.1548440941809345, 0.0305739267263412], [0.1548440941809345, 26.92297405820924, -0.01387488], [0.0305739267263412, -0.01387488, 0.4410177137655329]]"
3CrSe2-1,"[[3.97679349812518, 0.0026817108016733, 7.049755781624824e-05], [0.0026817108016733, 3.976912903162899, 3.011553089660108e-05], [7.049755781624824e-05, 3.011553089660108e-05, 0.0017836800378701]]"
3FIn-1,"[[5.70031712187305, 0.0083564431681636, 0.0030229251397221], [0.0083564431681636, 9.742307391030586, 0.0011317046261045], [0.0030229251397221, 0.0011317046261045, 0.1071946649910682]]"
3FNa-1,"[[1.4784110925741152, 0.0016523415616771, -0.000864047], [0.0016523415616771, 1.4787399634004326, -8.03e-05], [-0.000864047, -8.03e-05, 0.4095139481171358]]"
3HgS-1,"[[3.150151097480882, 0.0167779390237527, 4.460447702269328e-05], [0.0167779390237527, 3.151390931070048, 0.000371597286357], [4.460447702269328e-05, 0.000371597286357, 0.0116740212843593]]"
3IIn-1,"[[3.70195240526676, 0.0425164714141301, 0.0052227193583087], [0.0425164714141301, 7.024175148468699, 0.0033405449269309], [0.0052227193583087, 0.0033405449269309, 0.3141719448736628]]"
3ITl-1,"[[19.293275165379725, 0.1266730240997926, 0.0147308793679959], [0.1266730240997926, 18.69078999654288, -0.017309689], [0.0147308793679959, -0.017309689, 0.4240679631490885]]"
3RuSCl2-1,"[[8.334567937091691, 0.4221307807395766, 0.1346956908436975], [0.4221307807395766, 20.01018616024079, -0.003558119], [0.1346956908436975, -0.003558119, 0.0279399044014427]]"
4AgBr-2,"[[2.0786506697784333, -0.007400131, 0.0008093676478195], [-0.007400131, 2.2040019832838627, -0.00081283], [0.0008093676478195, -0.00081283, 0.0721112317835815]]"
4AgCl-1,"[[5.4486511959249, 0.0173816076776758, -0.144905127], [0.0173816076776758, 1.4887344010784815, -0.001953029], [-0.144905127, -0.001953029, 0.196017918298741]]"
4AgLiTe-1,"[[9.749854935396735, 0.0700598920210421, 0.0004279404637432], [0.0700598920210421, 10.501679911962311, 0.0073333138105766], [0.0004279404637432, 0.0073333138105766, 0.0776100981173296]]"
4AlBrS-1,"[[3.161250111099624, 0.000753356493179, 0.1124151163146425], [0.000753356493179, 1.2673322408393282, 0.0006899009429906], [0.1124151163146425, 0.0006899009429906, 0.0408655799061773]]"
4AlBrTe-1,"[[2.158533951831241, 0.0120116573774229, 0.0330390737489142], [0.0120116573774229, 1.799283178662957, -0.000316804], [0.0330390737489142, -0.000316804, 0.021446242286619]]"
4AlClS-1,"[[2.841459591602196, 0.0054393284581831, 0.1136994639548236], [0.0054393284581831, 1.3155877834481715, 0.0001811459059547], [0.1136994639548236, 0.0001811459059547, 0.0404578399745963]]"
4AlClSe-2,"[[1.825974315542958, 0.0017507703890744, -0.000608502], [0.0017507703890744, 2.2185021869427364, -0.000156957], [-0.000608502, -0.000156957, 0.0559034148205866]]"
4AlClTe-1,"[[2.08982224945521, -0.009815762, 0.0383350461879263], [-0.009815762, 1.8017725482946847, -0.000426936], [0.0383350461879263, -0.000426936, 0.0235084755563361]]"
4AlIS-1,"[[3.523818416853296, 0.0006016288114435, 0.1079951918376648], [0.0006016288114435, 1.1767193076701743, -3.09e-06], [0.1079951918376648, -3.09e-06, 0.0432738720236774]]"
4As-1,"[[0.6997750894926059, -2.62e-11, -6.98e-07], [-2.62e-11, 4.8905987828059776e-14, 5.9176322786253786e-15], [-6.98e-07, 5.9176322786253786e-15, 0.0003730915299214]]"
4AsCa-1,"[[2.4442357664397387, 0.0021077242679969, 0.073420249498118], [0.0021077242679969, 1.9702784343968465, 4.0668684184412695e-05], [0.073420249498118, 4.0668684184412695e-05, 0.0611253229565226]]"
4AsGeS-1,"[[2.4980571402199643, 0.00154265081055, -0.000132105], [0.00154265081055, 1.4841817935431638, 7.022413569901784e-05], [-0.000132105, 7.022413569901784e-05, 0.0054113524564456]]"
4AsGeSe-1,"[[2.619143992059729, -0.019982389, 0.0002821233927895], [-0.019982389, 1.4769228060919202, -9e-05], [0.0002821233927895, -9e-05, 0.003948199890595]]"
4AsGeTe-1,"[[3.076207340194448, 0.0014985323550489, -0.000452292], [0.0014985323550489, 1.565705592023985, 0.0007468831112212], [-0.000452292, 0.0007468831112212, 0.003862535324141]]"
4AsNaO2-2,"[[1.8749722244438949, -0.002635437, 0.0027237978910512], [-0.002635437, 3.987776482478644, -0.105420696], [0.0027237978910512, -0.105420696, 0.1455899985170731]]"
4AuBr-1,"[[0.4492840665467207, -0.000878184, 0.0001977666538109], [-0.000878184, 0.2073269665848777, 0.0007200439494087], [0.0001977666538109, 0.0007200439494087, 0.027127756969152]]"
4AuCuSe-1,"[[0.8065208369913601, 0.0021049556061205, -3.57e-05], [0.0021049556061205, 0.9424275140832836, -1.47e-05], [-3.57e-05, -1.47e-05, 0.0046738361198847]]"
4AuITe-1,"[[5.365459035280525, 0.0184609176994165, 0.0018166865948807], [0.0184609176994165, 3.136339791117208, 0.015470614281075], [0.0018166865948807, 0.015470614281075, 0.0207815508965721]]"
4AuS-1,"[[0.2334848173641375, 0.0017370407548989, 4.7582676055141125e-06], [0.0017370407548989, 0.1374728685206093, 1.6928005461193497e-05], [4.7582676055141125e-06, 1.6928005461193497e-05, 0.0040559867077146]]"
4AuSe-1,"[[0.0217537662236854, -0.000400819, 2.9509337959604937e-05], [-0.000400819, 0.7245631617435188, 1.9825342733032185e-05], [2.9509337959604937e-05, 1.9825342733032185e-05, 0.0033544646000663]]"
4BBiO3-1,"[[17.921562277320174, -0.00478528, -0.327411399], [-0.00478528, 4.357862395457667, 0.0004343146621229], [-0.327411399, 0.0004343146621229, 0.1022791462299046]]"
4BeSe-1,"[[1.582633569526606, 0.0039099229317695, -1.17e-05], [0.0039099229317695, 1.5872007061234303, 1.3641345147663647e-06], [-1.17e-05, 1.3641345147663647e-06, 0.004821927933371]]"
4BeTe-1,"[[1.6044745065335082, 0.0004592414348233, 3.533456646584952e-05], [0.0004592414348233, 1.603953101071794, 3.054184375668567e-05], [3.533456646584952e-05, 3.054184375668567e-05, 0.0024345087433075]]"
4BrCd-1,"[[6.449105672625522, 0.4932153249826205, -0.01330425], [0.4932153249826205, 5.865717488115343, -0.006855807], [-0.01330425, -0.006855807, 0.0749619472354116]]"
4BrCoO-1,"[[1.2099928737783183, 0.0001247527281122, -7.7e-05], [0.0001247527281122, 2.1820835107385204, -0.066902192], [-7.7e-05, -0.066902192, 0.0124683528333048]]"
4BrGaSe-2,"[[2.5556473674424085, -0.006853962, 8.798853614863601e-05], [-0.006853962, 4.284362686975604, 0.0012321089484562], [8.798853614863601e-05, 0.0012321089484562, 0.0504012507385175]]"
4BrGaTe-1,"[[2.716796188539813, 0.0059377894229603, 0.035319190992656], [0.0059377894229603, 2.9874348397390618, 0.0006001836864849], [0.035319190992656, 0.0006001836864849, 0.0203318722395167]]"
4BrIn-1,"[[4.214735781631792, -0.943484777, -0.001475323], [-0.943484777, 17.11549237093916, -0.005270351], [-0.001475323, -0.005270351, 0.0689523723740858]]"
4BrIn-2,"[[7.932782255688817, 0.1725876411175919, -0.00193171], [0.1725876411175919, 66.53439529384298, 0.0157266315461607], [-0.00193171, 0.0157266315461607, 0.05898932954532]]"
4BrInO-1,"[[8.37038687536555, -0.001793099, 0.0029612216659688], [-0.001793099, 8.266245044701868, 0.0006110244566631], [0.0029612216659688, 0.0006110244566631, 0.0906828522682792]]"
